graph,emb,dim,param,exec_time,landmarks,model,iter,accuracy,precision,recall,fscore
lfr10k,hope,28,aa,27.67,-1,xgboost,5,0.7172,0.4406691242508551,0.4516110327950069,0.4447287551622943
lfr10k,hope,28,aa,27.05,-1,xgboost,6,0.704,0.4566776232568793,0.4595716664963221,0.4519328716760121
lfr10k,hope,28,aa,27.79,-1,xgboost,7,0.7188,0.4519610170670805,0.4547433428465539,0.4507413728224712
lfr10k,hope,28,aa,27.42,-1,xgboost,8,0.7112,0.4416592523975089,0.4455758893208787,0.4406892753703718
lfr10k,hope,28,aa,27.53,-1,xgboost,9,0.7124,0.4461911134376447,0.452101238042189,0.446595149377967
lfr10k,hope,30,aa,28.2,-1,xgboost,0,0.716,0.4573410812107937,0.4544755543349462,0.4504210408270396
lfr10k,hope,30,aa,28.13,-1,xgboost,1,0.7136,0.4488838846075609,0.4599781743529399,0.4524418492543631
lfr10k,hope,30,aa,28.38,-1,xgboost,2,0.7316,0.4601890954239344,0.4629042903052734,0.458654639154855
lfr10k,hope,30,aa,28.77,-1,xgboost,3,0.7268,0.4492031040786761,0.4513139447049754,0.4479569894972435
lfr10k,hope,30,aa,27.63,-1,xgboost,4,0.7224,0.4629041609837877,0.4663745245781938,0.4606064587829671
lfr10k,hope,30,aa,28.54,-1,xgboost,5,0.7368,0.4565452883373078,0.4666094672132044,0.4602750012468867
lfr10k,hope,30,aa,28.09,-1,xgboost,6,0.7164,0.4616085673884921,0.466187157093816,0.4578297684382312
lfr10k,hope,30,aa,28.97,-1,xgboost,7,0.73,0.4566109464510695,0.4693923562883318,0.4609419498827173
lfr10k,hope,30,aa,28.38,-1,xgboost,8,0.722,0.4648569902777222,0.4594259618088712,0.4572504170545765
lfr10k,hope,30,aa,27.25,-1,xgboost,9,0.7276,0.4680309346700804,0.4701860152464862,0.4649266447796968
lfr10k,hope,32,aa,27.41,-1,xgboost,0,0.7464,0.4807083728272711,0.4829477397536821,0.4769145519936498
lfr10k,hope,32,aa,26.61,-1,xgboost,1,0.7464,0.4897081952111722,0.4957059109949884,0.4899061584102774
lfr10k,hope,32,aa,26.57,-1,xgboost,2,0.7592,0.4892216327358717,0.4921634303151005,0.4878397509775755
lfr10k,hope,32,aa,26.69,-1,xgboost,3,0.7508,0.482771396656064,0.4780688497017549,0.4767113817321275
lfr10k,hope,32,aa,26.24,-1,xgboost,4,0.7416,0.4874242159000709,0.4879918219300081,0.4840596213824532
lfr10k,hope,32,aa,26.36,-1,xgboost,5,0.7588,0.488530070643355,0.4909897169653527,0.4880974044459003
lfr10k,hope,32,aa,26.17,-1,xgboost,6,0.7404,0.4905379147158271,0.4941631929057173,0.488666624224503
lfr10k,hope,32,aa,26.72,-1,xgboost,7,0.7508,0.4870391377132091,0.4913275283279471,0.4859453045595888
lfr10k,hope,32,aa,26.23,-1,xgboost,8,0.7532,0.4920305583019621,0.4901751892118477,0.4858911001307506
lfr10k,hope,32,aa,26.2,-1,xgboost,9,0.746,0.4845862266117804,0.4865587691823881,0.4818938952234448
lfr10k,hope,2,katz,11.52,-1,xgboost,0,0.1384,0.0665114797365999,0.0719939531349106,0.0676728026847026
lfr10k,hope,2,katz,11.76,-1,xgboost,1,0.1324,0.0617738527625391,0.0666964350549503,0.0624830922688536
lfr10k,hope,2,katz,11.69,-1,xgboost,2,0.1328,0.0580440706064881,0.0614310114941081,0.0586307471211826
lfr10k,hope,2,katz,11.53,-1,xgboost,3,0.1444,0.0597472477752714,0.0685565267683857,0.0626920672171192
lfr10k,hope,2,katz,11.8,-1,xgboost,4,0.14,0.0621096342637307,0.0683036809941128,0.0630508059544711
lfr10k,hope,2,katz,11.49,-1,xgboost,5,0.138,0.0615557470444393,0.0669647968997287,0.0626146800086874
lfr10k,hope,2,katz,11.68,-1,xgboost,6,0.1312,0.0596979614793561,0.0659727742146349,0.0612761466300549
lfr10k,hope,2,katz,11.82,-1,xgboost,7,0.1496,0.0680146687596194,0.072433554494544,0.0684712448518323
lfr10k,hope,2,katz,11.72,-1,xgboost,8,0.1288,0.054134613361272,0.059541069759256,0.055855658438009
lfr10k,hope,2,katz,11.73,-1,xgboost,9,0.1328,0.0601473178580005,0.0626439609644966,0.0595582062827221
lfr10k,hope,4,katz,12.63,-1,xgboost,0,0.242,0.1203531070924654,0.1234174237779679,0.1184622327200199
lfr10k,hope,4,katz,13.11,-1,xgboost,1,0.2236,0.111679566964167,0.1128898566172339,0.1105654841042594
lfr10k,hope,4,katz,13.18,-1,xgboost,2,0.2496,0.1109958652140186,0.1161720058749663,0.1118909839741703
lfr10k,hope,4,katz,12.61,-1,xgboost,3,0.2352,0.1100242441851507,0.1156452614061081,0.1112885649869297
lfr10k,hope,4,katz,12.75,-1,xgboost,4,0.2388,0.111907296021064,0.1186980753171611,0.1137454257843407
lfr10k,hope,4,katz,12.83,-1,xgboost,5,0.2264,0.1043907302572354,0.109138450622944,0.1055603415221064
lfr10k,hope,4,katz,12.59,-1,xgboost,6,0.2228,0.1120233856873166,0.1155085270381211,0.1122992111737321
lfr10k,hope,4,katz,12.69,-1,xgboost,7,0.2456,0.1120175814015245,0.1170021749294171,0.1131425714025457
lfr10k,hope,4,katz,12.69,-1,xgboost,8,0.2348,0.1060176085541642,0.1125706705524361,0.1085747977031585
lfr10k,hope,4,katz,12.84,-1,xgboost,9,0.242,0.1107548457736649,0.1193303305363912,0.1137253829461464
lfr10k,hope,6,katz,17.84,-1,xgboost,0,0.3128,0.1472891885790783,0.1587175082639144,0.1516947938421109
lfr10k,hope,6,katz,17.75,-1,xgboost,1,0.3112,0.1636533429331576,0.1659224963473624,0.1628320356220232
lfr10k,hope,6,katz,18.07,-1,xgboost,2,0.3432,0.153207139139052,0.1644290997888403,0.1568508166004384
lfr10k,hope,6,katz,17.95,-1,xgboost,3,0.3236,0.1546291644309955,0.1623694261049514,0.1571809129290497
lfr10k,hope,6,katz,17.93,-1,xgboost,4,0.314,0.1545011844444215,0.1605602433033152,0.1554358054646073
lfr10k,hope,6,katz,17.99,-1,xgboost,5,0.3116,0.1526345774621725,0.1555798375150164,0.1521504471200291
lfr10k,hope,6,katz,17.66,-1,xgboost,6,0.3112,0.1591332517644742,0.1635410527673104,0.1592173311600995
lfr10k,hope,6,katz,17.55,-1,xgboost,7,0.3296,0.1676187876388031,0.1688784952718255,0.1659643508433676
lfr10k,hope,6,katz,17.67,-1,xgboost,8,0.3324,0.1569919023704492,0.1657607135663576,0.1600397090341129
lfr10k,hope,6,katz,17.46,-1,xgboost,9,0.3216,0.1563233389651223,0.1614115574083849,0.157546430961184
lfr10k,hope,8,katz,18.81,-1,xgboost,0,0.384,0.1920768140058473,0.2044007232446133,0.1952553829537649
lfr10k,hope,8,katz,20.24,-1,xgboost,1,0.3728,0.1944046187961903,0.1991321324129698,0.1942879557266657
lfr10k,hope,8,katz,19.17,-1,xgboost,2,0.4072,0.1925584900453173,0.2058506590482113,0.1972309243440402
lfr10k,hope,8,katz,18.87,-1,xgboost,3,0.3972,0.1962071261100057,0.203484169815266,0.1979771568410475
lfr10k,hope,8,katz,18.99,-1,xgboost,4,0.38,0.1949937962510187,0.2004123990211349,0.193269544889402
lfr10k,hope,8,katz,18.72,-1,xgboost,5,0.3904,0.1910012661628511,0.1989543912790131,0.1929588227142337
lfr10k,hope,8,katz,18.92,-1,xgboost,6,0.3784,0.1951162564419632,0.201850495356644,0.1959007377626814
lfr10k,hope,8,katz,18.62,-1,xgboost,7,0.4012,0.1993015900493269,0.2073134462731417,0.2006358025455601
lfr10k,hope,8,katz,18.35,-1,xgboost,8,0.3988,0.1913565524210224,0.2028870785345583,0.1954399650474563
lfr10k,hope,8,katz,18.89,-1,xgboost,9,0.3936,0.1988620016838698,0.2030391699935946,0.1979125728432221
lfr10k,hope,10,katz,22.6,-1,xgboost,0,0.4452,0.2337829387496056,0.2462810901730253,0.2374194839749863
lfr10k,hope,10,katz,22.77,-1,xgboost,1,0.4292,0.234644329234539,0.241677990527298,0.2351459953148778
lfr10k,hope,10,katz,22.64,-1,xgboost,2,0.4536,0.2336425880178905,0.2404872932330283,0.2343704321762611
lfr10k,hope,10,katz,23.0,-1,xgboost,3,0.442,0.2244652268502739,0.2328938954111967,0.2266154809693736
lfr10k,hope,10,katz,22.56,-1,xgboost,4,0.4352,0.22636807781284,0.2376495506160788,0.2302078438882449
lfr10k,hope,10,katz,22.85,-1,xgboost,5,0.432,0.2209968585394573,0.2289380798405133,0.2225793141763023
lfr10k,hope,10,katz,22.88,-1,xgboost,6,0.4252,0.2264120989327473,0.2325420277643899,0.2260310394203387
lfr10k,hope,10,katz,23.54,-1,xgboost,7,0.4408,0.2232806313667784,0.2341477000458153,0.2257002991123048
lfr10k,hope,10,katz,22.86,-1,xgboost,8,0.45,0.2239043105792604,0.2386420407706598,0.2290157542529678
lfr10k,hope,10,katz,22.74,-1,xgboost,9,0.4476,0.2296177697031481,0.2401231736030812,0.2328534000842937
lfr10k,hope,12,katz,22.69,-1,xgboost,0,0.5168,0.2806279192852965,0.2926489543184192,0.2838397335779232
lfr10k,hope,12,katz,22.58,-1,xgboost,1,0.4964,0.2762744206353765,0.2818465234712962,0.2770015009844008
lfr10k,hope,12,katz,22.41,-1,xgboost,2,0.5236,0.2785572984892426,0.2844018373623685,0.2796015687203831
lfr10k,hope,12,katz,22.25,-1,xgboost,3,0.5204,0.2732954173599685,0.2790245366616225,0.273985255816556
lfr10k,hope,12,katz,22.27,-1,xgboost,4,0.5072,0.2670183429446177,0.2804011852701411,0.2726612642073336
lfr10k,hope,12,katz,22.6,-1,xgboost,5,0.5156,0.2734057768341235,0.2812160337703608,0.2760909842081674
lfr10k,hope,12,katz,23.23,-1,xgboost,6,0.4956,0.2740676429640787,0.2785429979292437,0.2737964485234144
lfr10k,hope,12,katz,23.65,-1,xgboost,7,0.5164,0.2703691755134217,0.2802281401103854,0.2732501682559203
lfr10k,hope,12,katz,23.59,-1,xgboost,8,0.5096,0.2705355973750053,0.2802218069304544,0.2735691075596023
lfr10k,hope,12,katz,23.42,-1,xgboost,9,0.5208,0.2787318085316459,0.2881715718432393,0.2804573979432402
lfr10k,hope,14,katz,26.03,-1,xgboost,0,0.5488,0.3037330775184227,0.3148632408204038,0.3074354213899126
lfr10k,hope,14,katz,25.95,-1,xgboost,1,0.5304,0.2979916802207337,0.3031665480144664,0.298182374804903
lfr10k,hope,14,katz,26.63,-1,xgboost,2,0.5612,0.3097428922314423,0.3137483924076897,0.3095692299025387
lfr10k,hope,14,katz,25.96,-1,xgboost,3,0.5536,0.2965355718568723,0.3031385892031937,0.2983338504217986
lfr10k,hope,14,katz,25.73,-1,xgboost,4,0.5412,0.3032260017334813,0.3077940550718694,0.3030304731866274
lfr10k,hope,14,katz,26.13,-1,xgboost,5,0.5456,0.2950194077148181,0.3027837318221336,0.2971871237062031
lfr10k,hope,14,katz,26.1,-1,xgboost,6,0.528,0.3018030442126141,0.3028784147683618,0.2976953500865077
lfr10k,hope,14,katz,26.13,-1,xgboost,7,0.55,0.2958406832584275,0.3055449460747886,0.2987981370236028
lfr10k,hope,14,katz,26.13,-1,xgboost,8,0.5524,0.2954108110726188,0.3098404678382871,0.3003047115128803
lfr10k,hope,14,katz,26.06,-1,xgboost,9,0.5596,0.304893349012794,0.3140032214571531,0.3054472884118228
lfr10k,hope,16,katz,26.05,-1,xgboost,0,0.5728,0.3143726213094635,0.3295256793601206,0.3195175184957627
lfr10k,hope,16,katz,25.88,-1,xgboost,1,0.5696,0.3214361268574499,0.3307120201622338,0.3235169314712654
lfr10k,hope,16,katz,26.28,-1,xgboost,2,0.5924,0.3320909786364875,0.3381952433289927,0.3328448722432395
lfr10k,hope,16,katz,26.97,-1,xgboost,3,0.5868,0.3196480789747817,0.3264349248745219,0.3206571559861035
lfr10k,hope,16,katz,25.7,-1,xgboost,4,0.5836,0.3281582438483311,0.3376013101046701,0.3307021094960953
lfr10k,hope,16,katz,25.82,-1,xgboost,5,0.58,0.32527806584761,0.3279267988160673,0.3226163137280526
lfr10k,hope,16,katz,25.41,-1,xgboost,6,0.566,0.3226579051576935,0.3289899269199615,0.322642021746448
lfr10k,hope,16,katz,25.49,-1,xgboost,7,0.5916,0.3275258312997896,0.3371373217173032,0.3303444306523668
lfr10k,hope,16,katz,25.59,-1,xgboost,8,0.5856,0.3230940227922679,0.3328782846428755,0.3252622443186463
lfr10k,hope,16,katz,25.85,-1,xgboost,9,0.5856,0.3285058198720961,0.3344878364266517,0.3264680318778304
lfr10k,hope,18,katz,26.73,-1,xgboost,0,0.616,0.3521017053352285,0.3648252920492534,0.3550907223748225
lfr10k,hope,18,katz,26.8,-1,xgboost,1,0.6056,0.3481070956260063,0.3566644185769547,0.349129050225509
lfr10k,hope,18,katz,26.41,-1,xgboost,2,0.6244,0.3532751318233658,0.3594629756252228,0.3538077945346471
lfr10k,hope,18,katz,26.39,-1,xgboost,3,0.6144,0.3408131880981387,0.3488959679710593,0.3432581245574581
lfr10k,hope,18,katz,26.56,-1,xgboost,4,0.602,0.3456090859270553,0.3522265767383186,0.3460600962636351
lfr10k,hope,18,katz,26.87,-1,xgboost,5,0.6232,0.3669552442703468,0.3676642666327309,0.3621800544625596
lfr10k,hope,18,katz,26.01,-1,xgboost,6,0.5912,0.3355708350390696,0.3478414719265275,0.3403249671768031
lfr10k,hope,18,katz,26.83,-1,xgboost,7,0.6168,0.3480532891862146,0.3574482922315327,0.3500606156919279
lfr10k,hope,18,katz,26.85,-1,xgboost,8,0.6156,0.3580345564188407,0.3607464956372806,0.3536781065775021
lfr10k,hope,18,katz,26.38,-1,xgboost,9,0.6192,0.3516567235350853,0.3606742814957954,0.3519783067169959
lfr10k,hope,20,katz,26.13,-1,xgboost,0,0.6328,0.3773856689608368,0.3773713472271233,0.3730393930395416
lfr10k,hope,20,katz,26.18,-1,xgboost,1,0.6428,0.383321185288919,0.3907286114400437,0.384378593809215
lfr10k,hope,20,katz,26.38,-1,xgboost,2,0.6504,0.3809572696087464,0.3836323811879132,0.3801720943762633
lfr10k,hope,20,katz,26.46,-1,xgboost,3,0.6436,0.3678376935386741,0.3720062119947297,0.3685581069968341
lfr10k,hope,20,katz,26.07,-1,xgboost,4,0.6296,0.3690612930269121,0.3746656124713607,0.3702135687575007
lfr10k,hope,20,katz,26.21,-1,xgboost,5,0.6592,0.3909068714874942,0.3914605258299753,0.3871432100928381
lfr10k,hope,20,katz,26.23,-1,xgboost,6,0.626,0.3914605397025262,0.3797376549378601,0.3766124743928042
lfr10k,hope,20,katz,27.8,-1,xgboost,7,0.6528,0.3793477608266463,0.3874663549672758,0.3802671120612118
lfr10k,hope,20,katz,27.2,-1,xgboost,8,0.6424,0.3692918427479166,0.3760056571120629,0.3700460227914643
lfr10k,hope,20,katz,26.45,-1,xgboost,9,0.6428,0.3726645897426798,0.3780616651279941,0.3730967210033409
lfr10k,hope,22,katz,27.46,-1,xgboost,0,0.6488,0.3829865430284979,0.3891517651272662,0.3837704871378204
lfr10k,hope,22,katz,28.3,-1,xgboost,1,0.6552,0.3871560586412502,0.3978147466531243,0.3897761748057537
lfr10k,hope,22,katz,28.47,-1,xgboost,2,0.6704,0.3925879415699937,0.396173325955279,0.392128081609377
lfr10k,hope,22,katz,28.17,-1,xgboost,3,0.6656,0.3869983715245478,0.3935089731785748,0.388526154090481
lfr10k,hope,22,katz,28.38,-1,xgboost,4,0.6452,0.3810768714444613,0.3864677856968815,0.3812285443362246
lfr10k,hope,22,katz,28.09,-1,xgboost,5,0.668,0.3907729279649725,0.3970973551077343,0.3913603795287877
lfr10k,hope,22,katz,27.89,-1,xgboost,6,0.6436,0.3944125557401545,0.3925420059404604,0.3884569969696865
lfr10k,hope,22,katz,27.77,-1,xgboost,7,0.6652,0.3876728303415722,0.3994258170633457,0.3910395999498771
lfr10k,hope,22,katz,28.06,-1,xgboost,8,0.65,0.381114088939301,0.3832476163402332,0.3787279226097202
lfr10k,hope,22,katz,28.14,-1,xgboost,9,0.6556,0.3769526885089814,0.3892701862467601,0.3808585519041046
lfr10k,hope,24,katz,28.23,-1,xgboost,0,0.67,0.4079379093891503,0.4074673431479141,0.4035037309048682
lfr10k,hope,24,katz,28.24,-1,xgboost,1,0.6712,0.4025955634098474,0.4143990182123054,0.4065931006060541
lfr10k,hope,24,katz,28.09,-1,xgboost,2,0.6876,0.4040739525390975,0.412692399131531,0.4059170057784215
lfr10k,hope,24,katz,27.91,-1,xgboost,3,0.6776,0.3980567983672738,0.4032850132952219,0.3985492750097723
lfr10k,hope,24,katz,27.7,-1,xgboost,4,0.6648,0.4104570379155183,0.4083214216034911,0.4046750046888221
lfr10k,hope,24,katz,28.12,-1,xgboost,5,0.6788,0.4147009616991123,0.4131552536529805,0.4105231871656051
lfr10k,hope,24,katz,28.19,-1,xgboost,6,0.6608,0.4043616605907921,0.4077798459949217,0.4030035551866061
lfr10k,hope,24,katz,28.43,-1,xgboost,7,0.6828,0.4063328371231385,0.4182803587090221,0.4102225211890501
lfr10k,hope,24,katz,27.85,-1,xgboost,8,0.6696,0.3940900946185752,0.4010964213093176,0.3954076164884227
lfr10k,hope,24,katz,27.92,-1,xgboost,9,0.6772,0.4002299611149409,0.408337313384103,0.4015597708023447
lfr10k,hope,26,katz,29.0,-1,xgboost,0,0.6856,0.41021249899284,0.4184267446162775,0.41187854828466
lfr10k,hope,26,katz,29.04,-1,xgboost,1,0.6776,0.4083722311417674,0.420139187448466,0.411818923195425
lfr10k,hope,26,katz,29.28,-1,xgboost,2,0.6996,0.4155082523819732,0.4192783039910497,0.4146033549690435
lfr10k,hope,26,katz,29.36,-1,xgboost,3,0.6928,0.4098028628400299,0.4125316843386193,0.4086492036207239
lfr10k,hope,26,katz,28.76,-1,xgboost,4,0.6732,0.4058688623814094,0.4119322725532546,0.4062388783402654
lfr10k,hope,26,katz,29.5,-1,xgboost,5,0.6984,0.4214774614852277,0.4253141253539481,0.419802105651619
lfr10k,hope,26,katz,28.79,-1,xgboost,6,0.6824,0.4146918305671404,0.4228264784349949,0.4158973263530037
lfr10k,hope,26,katz,29.18,-1,xgboost,7,0.6916,0.4122950589726358,0.4255198389187628,0.4169390626002156
lfr10k,hope,26,katz,28.43,-1,xgboost,8,0.6912,0.4108737460587775,0.4184035000809861,0.4114246546906918
lfr10k,hope,26,katz,29.09,-1,xgboost,9,0.6872,0.4071135143449682,0.4154658901062445,0.408893826475008
lfr10k,hope,28,katz,29.16,-1,xgboost,0,0.704,0.438392007152487,0.4415120770167384,0.4365960479678933
lfr10k,hope,28,katz,29.52,-1,xgboost,1,0.7068,0.4516198716768567,0.4565149787340062,0.4502038114357638
lfr10k,hope,28,katz,29.71,-1,xgboost,2,0.7184,0.438114831104642,0.4419938976598035,0.4363880533768825
lfr10k,hope,28,katz,29.32,-1,xgboost,3,0.7144,0.4438101539010038,0.4410671042605383,0.4377830045278457
lfr10k,hope,28,katz,29.07,-1,xgboost,4,0.6988,0.4308722849150433,0.4382375343044384,0.4317075330782609
lfr10k,hope,28,katz,29.85,-1,xgboost,5,0.7204,0.4399851323001615,0.4459328974960621,0.4408705194468126
lfr10k,hope,28,katz,29.33,-1,xgboost,6,0.698,0.4410823895451657,0.4444053242198291,0.4389428775353053
lfr10k,hope,28,katz,29.45,-1,xgboost,7,0.7108,0.4286334117722835,0.4403363870595317,0.4319347171619282
lfr10k,hope,28,katz,29.55,-1,xgboost,8,0.7076,0.4364005551301425,0.4389228510885437,0.4332605512123571
lfr10k,hope,28,katz,29.43,-1,xgboost,9,0.7088,0.4284112532125091,0.4382026939142189,0.4296685945008545
lfr10k,hope,30,katz,28.76,-1,xgboost,0,0.7304,0.4575595647862585,0.4612579493512458,0.4559373807353729
lfr10k,hope,30,katz,28.71,-1,xgboost,1,0.7328,0.4722126665192229,0.4748753751282123,0.4712293975545703
lfr10k,hope,30,katz,28.14,-1,xgboost,2,0.7476,0.4717516493668329,0.4725787823033835,0.4702066623968112
lfr10k,hope,30,katz,27.81,-1,xgboost,3,0.7476,0.4614818113893806,0.4676783634421146,0.4626426245158118
lfr10k,hope,30,katz,27.96,-1,xgboost,4,0.7288,0.46212149071197,0.4649268896279243,0.4602914719882548
lfr10k,hope,30,katz,28.06,-1,xgboost,5,0.7384,0.4608263880812337,0.4617099169002362,0.4590215039264508
lfr10k,hope,30,katz,27.75,-1,xgboost,6,0.724,0.4556931904322833,0.4615884974779113,0.454931240459324
lfr10k,hope,30,katz,27.63,-1,xgboost,7,0.7304,0.4503335694616752,0.4547555120433594,0.4515962914337958
lfr10k,hope,30,katz,27.86,-1,xgboost,8,0.7384,0.4592495668348335,0.464450794856634,0.4589775897846843
lfr10k,hope,30,katz,27.82,-1,xgboost,9,0.7292,0.4610376240492352,0.4593923518097619,0.4558947217993692
lfr10k,hope,32,katz,27.62,-1,xgboost,0,0.7436,0.4696221685834962,0.4741223168494923,0.4690321674498718
lfr10k,hope,32,katz,27.62,-1,xgboost,1,0.7384,0.4647978674237398,0.4742468715390516,0.4681149322365065
lfr10k,hope,32,katz,27.83,-1,xgboost,2,0.7572,0.4766969356629418,0.4812717643437622,0.4769387762542748
lfr10k,hope,32,katz,28.47,-1,xgboost,3,0.7556,0.4641647721906867,0.4701479887172677,0.4658573556413661
lfr10k,hope,32,katz,27.64,-1,xgboost,4,0.744,0.4805722966001759,0.4797658625958428,0.4757263902712815
lfr10k,hope,32,katz,27.74,-1,xgboost,5,0.7584,0.4788938361327933,0.4842579572911671,0.4798068995221335
lfr10k,hope,32,katz,27.76,-1,xgboost,6,0.732,0.4587246373580833,0.4688309597613226,0.4620631700932141
lfr10k,hope,32,katz,28.43,-1,xgboost,7,0.744,0.4700276912361996,0.4731648597190628,0.4697601759966597
lfr10k,hope,32,katz,27.69,-1,xgboost,8,0.7492,0.4844454410169649,0.4773010434041404,0.473705789698835
lfr10k,hope,32,katz,28.42,-1,xgboost,9,0.7436,0.4597893415868573,0.4697727316760488,0.4615697918295166
nlfr10k,hope,2,katz,14.14,-1,xgboost,0,0.118,0.0830468315694073,0.0812722993364495,0.0792272023753992
nlfr10k,hope,2,katz,14.25,-1,xgboost,1,0.1184,0.0697757491586199,0.0735098698550817,0.0696680728574663
nlfr10k,hope,2,katz,13.89,-1,xgboost,2,0.1292,0.0781645728853791,0.08421075853995,0.0789738588533503
nlfr10k,hope,2,katz,13.88,-1,xgboost,3,0.1216,0.0726945278328182,0.0781751914120004,0.0741638708893485
nlfr10k,hope,2,katz,13.99,-1,xgboost,4,0.1176,0.0774566297401511,0.0842609414479466,0.0781721183920077
nlfr10k,hope,2,katz,13.91,-1,xgboost,5,0.1264,0.0780804143391413,0.0837065335087133,0.0781245967930203
nlfr10k,hope,2,katz,14.18,-1,xgboost,6,0.1236,0.0826208574669049,0.0829692324446242,0.078542692482877
nlfr10k,hope,2,katz,13.9,-1,xgboost,7,0.1248,0.0718726347781829,0.0795186075286827,0.0737798675192836
nlfr10k,hope,2,katz,14.0,-1,xgboost,8,0.1232,0.074275393308821,0.0810986671549699,0.0757989072645883
nlfr10k,hope,2,katz,13.91,-1,xgboost,9,0.1192,0.0800446362082807,0.0822960212184421,0.0790514510195226
nlfr10k,hope,4,katz,15.06,-1,xgboost,0,0.1948,0.1428782253091098,0.1457450720390448,0.1404407650755682
nlfr10k,hope,4,katz,14.95,-1,xgboost,1,0.198,0.1442763261831474,0.146162951639055,0.1424622727065926
nlfr10k,hope,4,katz,14.85,-1,xgboost,2,0.1996,0.1388585156285499,0.1452409869888203,0.1394343897144273
nlfr10k,hope,4,katz,15.13,-1,xgboost,3,0.2056,0.1482194626689553,0.1508471423745694,0.1471229493647258
nlfr10k,hope,4,katz,14.96,-1,xgboost,4,0.2004,0.1493697607117373,0.1523352190153873,0.1475057614503882
nlfr10k,hope,4,katz,15.05,-1,xgboost,5,0.2128,0.1549452851871261,0.1584141484842174,0.1528600578611353
nlfr10k,hope,4,katz,15.16,-1,xgboost,6,0.2072,0.1494636251215429,0.153909250729499,0.1485906468163657
nlfr10k,hope,4,katz,14.93,-1,xgboost,7,0.1972,0.1500886464088441,0.1500882153175822,0.1471678976906161
nlfr10k,hope,4,katz,15.05,-1,xgboost,8,0.2048,0.1420014591180049,0.146526563384034,0.1419474161331611
nlfr10k,hope,4,katz,14.99,-1,xgboost,9,0.1964,0.1434165228428875,0.1446280915898605,0.1388032667886963
nlfr10k,hope,6,katz,20.24,-1,xgboost,0,0.2748,0.2231171374060206,0.2243571903821427,0.2204999132399679
nlfr10k,hope,6,katz,20.3,-1,xgboost,1,0.2748,0.2238764798518987,0.2203730670356426,0.219125290786677
nlfr10k,hope,6,katz,20.01,-1,xgboost,2,0.274,0.2137162951255838,0.2158354143957216,0.2113476999017696
nlfr10k,hope,6,katz,19.9,-1,xgboost,3,0.2788,0.2184747636833338,0.2209250750100056,0.2171551337566911
nlfr10k,hope,6,katz,20.47,-1,xgboost,4,0.2816,0.2335950118146762,0.2307374792232318,0.2275374810978281
nlfr10k,hope,6,katz,20.05,-1,xgboost,5,0.2856,0.231203025610509,0.2304582655357674,0.227035236418565
nlfr10k,hope,6,katz,20.12,-1,xgboost,6,0.2868,0.2327528756484102,0.2344388534757442,0.2297433963751389
