graph,emb,dim,param,exec_time,landmarks,model,clusters,iter,ami,apr
email,hope,2,katz,0.18,-1,kmeans,43,2,0.0300325143601565,0.0157102316650981
email,hope,2,katz,0.18,-1,kmeans,43,3,0.0280356486523016,0.0136603977540617
email,hope,2,katz,0.18,-1,kmeans,43,4,0.0336628433606121,0.0134597320439722
email,hope,2,katz,0.18,-1,kmeans,43,5,0.0315510593416826,0.0159237155152259
email,hope,2,katz,0.18,-1,kmeans,43,6,0.0314516287397631,0.0137490956165303
email,hope,2,katz,0.18,-1,kmeans,43,7,0.0357333434937112,0.0132142236073379
email,hope,2,katz,0.2,-1,kmeans,43,8,0.0316159754615897,0.0144234953406083
email,hope,2,katz,0.18,-1,kmeans,43,9,0.0305038143331788,0.0152890092303218
email,hope,2,katz,0.18,-1,kmeans,43,10,0.0360200851252175,0.0151415468552493
email,hope,2,katz,0.18,-1,kmeans,43,11,0.0321182526314654,0.0138774507511467
email,hope,2,katz,0.19,-1,kmeans,43,12,0.0315044803699823,0.015543977921703
email,hope,2,katz,0.18,-1,kmeans,43,13,0.0310496479119286,0.0150733544481709
email,hope,2,katz,0.17,-1,kmeans,43,14,0.0372870073551601,0.0161616856400248
email,hope,2,katz,0.18,-1,kmeans,43,15,0.0295478161966517,0.0150338262333568
email,hope,2,katz,0.19,-1,kmeans,43,16,0.0332340656562784,0.0147986491076507
email,hope,2,katz,0.18,-1,kmeans,43,17,0.032400728346894,0.0151679401843614
email,hope,2,katz,0.18,-1,kmeans,43,18,0.0333800999947536,0.016774835431041
email,hope,2,katz,0.18,-1,kmeans,43,19,0.0369890759834607,0.0143267923479859
email,hope,2,aa,0.19,-1,kmeans,43,0,0.0390140531878649,0.0159674898053273
email,hope,2,aa,0.18,-1,kmeans,43,1,0.033777628201667,0.0144313635952948
email,hope,2,aa,0.18,-1,kmeans,43,2,0.0406096437384911,0.0153509824555179
email,hope,2,aa,0.18,-1,kmeans,43,3,0.0382692117411684,0.0141482952503027
email,hope,2,aa,0.18,-1,kmeans,43,4,0.0382107489037886,0.0156391865476715
email,hope,2,aa,0.19,-1,kmeans,43,5,0.0367283087489358,0.0151068090561032
email,hope,2,aa,0.18,-1,kmeans,43,6,0.0349740158325076,0.013205479002937
email,hope,2,aa,0.18,-1,kmeans,43,7,0.0373544843918718,0.0149305990253959
email,hope,2,aa,0.18,-1,kmeans,43,8,0.0313267461376579,0.0141483219146877
email,hope,2,aa,0.19,-1,kmeans,43,9,0.0405426280213719,0.0158100204286655
email,hope,2,aa,0.19,-1,kmeans,43,10,0.0334075204994885,0.0141998314811231
email,hope,2,aa,0.18,-1,kmeans,43,11,0.0359723552156015,0.0154699949888437
email,hope,2,aa,0.18,-1,kmeans,43,12,0.0311065581114015,0.012908258101256
email,hope,2,aa,0.18,-1,kmeans,43,13,0.0310961271552391,0.0141372621512768
email,hope,2,aa,0.19,-1,kmeans,43,14,0.0346497209643433,0.0150868849929439
email,hope,2,aa,0.18,-1,kmeans,43,15,0.0374806123342277,0.01440732296295
email,hope,2,aa,0.18,-1,kmeans,43,16,0.0392750386739723,0.0157306089555314
email,hope,2,aa,0.17,-1,kmeans,43,17,0.0309601766768984,0.0128654875610327
email,hope,2,aa,0.19,-1,kmeans,43,18,0.0396111209286849,0.0167991420345483
email,hope,2,aa,0.19,-1,kmeans,43,19,0.0389274964901235,0.0154056911378377
email,hope,4,ppr,0.2,-1,kmeans,43,0,0.1122562017249855,0.0331319392406587
email,hope,4,ppr,0.19,-1,kmeans,43,1,0.1121027797004824,0.0333427263515969
email,hope,4,ppr,0.19,-1,kmeans,43,2,0.1012637100361626,0.0250569605844575
email,hope,4,ppr,0.19,-1,kmeans,43,3,0.1083333986403634,0.0301744914518989
email,hope,4,ppr,0.18,-1,kmeans,43,4,0.1159649274353118,0.0328566341456097
email,hope,4,ppr,0.19,-1,kmeans,43,5,0.1089925887735431,0.0298666105759919
email,hope,4,ppr,0.19,-1,kmeans,43,6,0.1125440831466141,0.034544119126471
email,hope,4,ppr,0.19,-1,kmeans,43,7,0.1084044066330717,0.0301193639466384
email,hope,4,ppr,0.2,-1,kmeans,43,8,0.1004748608312346,0.0260700880130965
email,hope,4,ppr,0.19,-1,kmeans,43,9,0.1119402365996194,0.0319155616430157
email,hope,4,ppr,0.19,-1,kmeans,43,10,0.1180051218994682,0.0370827858431039
email,hope,4,ppr,0.19,-1,kmeans,43,11,0.1085403724253001,0.0305702893643381
email,hope,4,ppr,0.24,-1,kmeans,43,12,0.1066873928454451,0.0296857517745798
email,hope,4,ppr,0.19,-1,kmeans,43,13,0.1117251966856205,0.0327175941188417
email,hope,4,ppr,0.18,-1,kmeans,43,14,0.1089014549335975,0.0289275246667614
email,hope,4,ppr,0.19,-1,kmeans,43,15,0.105044698226872,0.0305838331464526
email,hope,4,ppr,0.2,-1,kmeans,43,16,0.1107643931931876,0.0297626510185127
email,hope,4,ppr,0.19,-1,kmeans,43,17,0.1153574410373581,0.03363336674612
email,hope,4,ppr,0.19,-1,kmeans,43,18,0.0994031480540623,0.0269134599963839
email,hope,4,ppr,0.19,-1,kmeans,43,19,0.1118051422747655,0.0294612408478134
email,hope,4,katz,0.19,-1,kmeans,43,0,0.1476801856003744,0.0325318935000783
email,hope,4,katz,0.21,-1,kmeans,43,1,0.1485801787602595,0.0318687493341259
email,hope,4,katz,0.21,-1,kmeans,43,2,0.1572844595766413,0.036795959347747
email,hope,4,katz,0.2,-1,kmeans,43,3,0.1488223513954974,0.0298731411071146
email,hope,4,katz,0.21,-1,kmeans,43,4,0.1500823505356114,0.0325282088623067
email,hope,4,katz,0.2,-1,kmeans,43,5,0.1441629070859479,0.0307716461501934
email,hope,4,katz,0.21,-1,kmeans,43,6,0.1525574130763258,0.033269847637584
email,hope,4,katz,0.2,-1,kmeans,43,7,0.1524840407403662,0.0330031340269208
email,hope,4,katz,0.2,-1,kmeans,43,8,0.148502204993296,0.0321327943937902
email,hope,4,katz,0.21,-1,kmeans,43,9,0.1449581295421611,0.0312957403651192
email,hope,4,katz,0.21,-1,kmeans,43,10,0.1512336276357257,0.033049737320005
email,hope,4,katz,0.2,-1,kmeans,43,11,0.155745940724738,0.0363173749781419
email,hope,4,katz,0.2,-1,kmeans,43,12,0.1494245686330302,0.0314008210028016
email,hope,4,katz,0.2,-1,kmeans,43,13,0.1526132231878943,0.0334355510815355
email,hope,4,katz,0.2,-1,kmeans,43,14,0.1433314324617791,0.0303115525693882
email,hope,4,katz,0.2,-1,kmeans,43,15,0.146909738858782,0.0300294446588909
email,hope,4,katz,0.2,-1,kmeans,43,16,0.1480883713088919,0.0314990991864128
email,hope,4,katz,0.21,-1,kmeans,43,17,0.154815152962459,0.0345002326831867
email,hope,4,katz,0.2,-1,kmeans,43,18,0.1518852451964248,0.0332943269534148
email,hope,4,katz,0.23,-1,kmeans,43,19,0.1458877478897509,0.032031930285498
email,hope,4,aa,0.22,-1,kmeans,43,0,0.1553349382008494,0.0340051393062094
email,hope,4,aa,0.22,-1,kmeans,43,1,0.1537074250010954,0.0334737690878546
email,hope,4,aa,0.2,-1,kmeans,43,2,0.1554820766747463,0.0338866797104595
email,hope,4,aa,0.2,-1,kmeans,43,3,0.1598829570432337,0.0345811301591121
email,hope,4,aa,0.2,-1,kmeans,43,4,0.1544209061587143,0.0345568421048683
email,hope,4,aa,0.21,-1,kmeans,43,5,0.1523342029065239,0.0336554533556465
email,hope,4,aa,0.21,-1,kmeans,43,6,0.1599340362276615,0.0371838848910115
email,hope,4,aa,0.2,-1,kmeans,43,7,0.1595382760307852,0.0360537230981293
email,hope,4,aa,0.21,-1,kmeans,43,8,0.1531880301015772,0.0335108745613264
email,hope,4,aa,0.2,-1,kmeans,43,9,0.1564918500233007,0.0342234474598195
email,hope,4,aa,0.19,-1,kmeans,43,10,0.1545946926507665,0.0343523045449207
email,hope,4,aa,0.2,-1,kmeans,43,11,0.149372525184165,0.0333436140441602
email,hope,4,aa,0.2,-1,kmeans,43,12,0.1506269167476662,0.0333654715247698
email,hope,4,aa,0.2,-1,kmeans,43,13,0.1608402294093984,0.0333995033499679
email,hope,4,aa,0.21,-1,kmeans,43,14,0.153156931783461,0.0334168841347898
email,hope,4,aa,0.21,-1,kmeans,43,15,0.1538643294931249,0.0313096416710803
email,hope,4,aa,0.21,-1,kmeans,43,16,0.1483851926247911,0.0317255974630767
email,hope,4,aa,0.21,-1,kmeans,43,17,0.1569371009599783,0.033731380574242
email,hope,4,aa,0.21,-1,kmeans,43,18,0.1510181110686789,0.0355067478058116
email,hope,4,aa,0.2,-1,kmeans,43,19,0.1588018145297646,0.0376035539265763
email,hope,6,ppr,0.2,-1,kmeans,43,0,0.1187680482789569,0.0342323557852076
email,hope,6,ppr,0.19,-1,kmeans,43,1,0.11271902161476,0.0304517063288689
email,hope,6,ppr,0.2,-1,kmeans,43,2,0.1262450537835061,0.0383464118837269
email,hope,6,ppr,0.2,-1,kmeans,43,3,0.1201554906960448,0.0344042549081406
email,hope,6,ppr,0.2,-1,kmeans,43,4,0.1359883748996932,0.0402420181916039
email,hope,6,ppr,0.21,-1,kmeans,43,5,0.1344301783709456,0.0380641802375949
email,hope,6,ppr,0.2,-1,kmeans,43,6,0.132914930996509,0.0408977862877937
email,hope,6,ppr,0.21,-1,kmeans,43,7,0.1258433651803172,0.0360327134615811
email,hope,6,ppr,0.2,-1,kmeans,43,8,0.1296595092608272,0.0393541069128197
email,hope,6,ppr,0.19,-1,kmeans,43,9,0.1405009261051885,0.0428230297584702
email,hope,6,ppr,0.19,-1,kmeans,43,10,0.136802366759617,0.0430545822338174
email,hope,6,ppr,0.2,-1,kmeans,43,11,0.1316627072723465,0.0388286504799702
email,hope,6,ppr,0.21,-1,kmeans,43,12,0.1426745255171323,0.0424734647508881
email,hope,6,ppr,0.19,-1,kmeans,43,13,0.1263389234588414,0.0384476847223565
email,hope,6,ppr,0.21,-1,kmeans,43,14,0.1317790456607818,0.0394815040701344
email,hope,6,ppr,0.2,-1,kmeans,43,15,0.1300091185757149,0.0366765393876447
email,hope,6,ppr,0.2,-1,kmeans,43,16,0.132645936261045,0.0406842358469536
email,hope,6,ppr,0.2,-1,kmeans,43,17,0.1340549932937608,0.0405389840332004
email,hope,6,ppr,0.2,-1,kmeans,43,18,0.1291125333909182,0.0364176659451927
email,hope,6,ppr,0.2,-1,kmeans,43,19,0.1250704373769716,0.0366352795492107
email,hope,6,katz,0.2,-1,kmeans,43,0,0.2203298124084889,0.0506668184889057
email,hope,6,katz,0.19,-1,kmeans,43,1,0.212580142483871,0.0454734588406073
email,hope,6,katz,0.21,-1,kmeans,43,2,0.241579972624754,0.0550002170762014
email,hope,6,katz,0.21,-1,kmeans,43,3,0.2225744422864456,0.0468305879971974
email,hope,6,katz,0.2,-1,kmeans,43,4,0.2163996701520479,0.041872537139601
email,hope,6,katz,0.22,-1,kmeans,43,5,0.2287091520986288,0.0529313228738606
email,hope,6,katz,0.2,-1,kmeans,43,6,0.2052196642586386,0.0377978532852792
email,hope,6,katz,0.2,-1,kmeans,43,7,0.2112246572029969,0.0388386667637301
email,hope,6,katz,0.19,-1,kmeans,43,8,0.2191643614266843,0.0390011916956278
email,hope,6,katz,0.2,-1,kmeans,43,9,0.2171246591501433,0.0492596347075523
email,hope,6,katz,0.2,-1,kmeans,43,10,0.218760839525872,0.0472419372277377
email,hope,6,katz,0.2,-1,kmeans,43,11,0.2225997074183602,0.0424342566152182
email,hope,6,katz,0.2,-1,kmeans,43,12,0.2190265555811406,0.0418234021416606
email,hope,6,katz,0.21,-1,kmeans,43,13,0.2191647872103975,0.0416837878336919
email,hope,6,katz,0.21,-1,kmeans,43,14,0.2191031561253649,0.0476646752394155
email,hope,6,katz,0.2,-1,kmeans,43,15,0.211103850810917,0.0364073365555442
email,hope,6,katz,0.22,-1,kmeans,43,16,0.2390379558946287,0.0523732234017096
email,hope,6,katz,0.19,-1,kmeans,43,17,0.2136516535882283,0.0337601077690805
email,hope,6,katz,0.21,-1,kmeans,43,18,0.2359573612119782,0.045330579030177
email,hope,6,katz,0.21,-1,kmeans,43,19,0.2167996334677542,0.0428981882566155
email,hope,6,aa,0.21,-1,kmeans,43,0,0.2285055844938706,0.0414750385874748
email,hope,6,aa,0.2,-1,kmeans,43,1,0.2429605425003558,0.047703332837434
email,hope,6,aa,0.2,-1,kmeans,43,2,0.2248042588761318,0.0449451246470587
email,hope,6,aa,0.2,-1,kmeans,43,3,0.2262042941787387,0.0470185064125847
email,hope,6,aa,0.19,-1,kmeans,43,4,0.2252578494180711,0.0424321746474534
email,hope,6,aa,0.22,-1,kmeans,43,5,0.2323177884644955,0.0466652715113351
email,hope,6,aa,0.2,-1,kmeans,43,6,0.2323876807552511,0.0517910766807247
email,hope,6,aa,0.22,-1,kmeans,43,7,0.2380148479886602,0.0529135869463272
email,hope,6,aa,0.19,-1,kmeans,43,8,0.2313419960908829,0.0519458219999982
email,hope,6,aa,0.21,-1,kmeans,43,9,0.2268092694554577,0.0477403506643035
email,hope,6,aa,0.2,-1,kmeans,43,10,0.2272633923115495,0.0439458608142209
email,hope,6,aa,0.2,-1,kmeans,43,11,0.2207983579030905,0.0460971728110997
email,hope,6,aa,0.2,-1,kmeans,43,12,0.2341314823143495,0.052615244005119
email,hope,6,aa,0.21,-1,kmeans,43,13,0.2233341834095766,0.044317745627545
email,hope,6,aa,0.2,-1,kmeans,43,14,0.2372941449367636,0.0481157909822114
email,hope,6,aa,0.21,-1,kmeans,43,15,0.2355222237529864,0.0457752437755332
email,hope,6,aa,0.2,-1,kmeans,43,16,0.2381424776460593,0.0488062074122218
email,hope,6,aa,0.2,-1,kmeans,43,17,0.2299123509356954,0.048875308022088
email,hope,6,aa,0.2,-1,kmeans,43,18,0.221857902470044,0.0478618180803651
email,hope,6,aa,0.21,-1,kmeans,43,19,0.2307281696622102,0.0474853829077122
email,hope,8,ppr,0.19,-1,kmeans,43,0,0.1274584935970714,0.0384821344372205
email,hope,8,ppr,0.2,-1,kmeans,43,1,0.1393095023112955,0.03938028004873
email,hope,8,ppr,0.21,-1,kmeans,43,2,0.1302534115384179,0.0359661545753445
email,hope,8,ppr,0.19,-1,kmeans,43,3,0.1306028350478302,0.0384723490565171
email,hope,8,ppr,0.19,-1,kmeans,43,4,0.1244238102567914,0.0363223315641772
email,hope,8,ppr,0.21,-1,kmeans,43,5,0.1289087660100782,0.0377555557729649
email,hope,8,ppr,0.2,-1,kmeans,43,6,0.1362928946053698,0.0422183395737963
email,hope,8,ppr,0.19,-1,kmeans,43,7,0.1293202573370348,0.0403501465762473
email,hope,8,ppr,0.21,-1,kmeans,43,8,0.1303822348627206,0.0383971993322458
email,hope,8,ppr,0.21,-1,kmeans,43,9,0.1286154499211644,0.0375451814884209
email,hope,8,ppr,0.21,-1,kmeans,43,10,0.117428067549462,0.0333487560192952
email,hope,8,ppr,0.21,-1,kmeans,43,11,0.1228913749550576,0.036128570120447
email,hope,8,ppr,0.21,-1,kmeans,43,12,0.1376756299844168,0.0445491403870152
email,hope,8,ppr,0.2,-1,kmeans,43,13,0.119411514951009,0.0348705001045859
email,hope,8,ppr,0.21,-1,kmeans,43,14,0.1304652936129403,0.0376334459911588
email,hope,8,ppr,0.2,-1,kmeans,43,15,0.1151726894096684,0.0333201352150057
email,hope,8,ppr,0.19,-1,kmeans,43,16,0.126618933294247,0.0373935704355236
email,hope,8,ppr,0.2,-1,kmeans,43,17,0.1346508735414106,0.0401126706859562
email,hope,8,ppr,0.21,-1,kmeans,43,18,0.1342506295761172,0.0427862318913449
email,hope,8,ppr,0.19,-1,kmeans,43,19,0.1291599702442786,0.0393204527007041
email,hope,8,katz,0.21,-1,kmeans,43,0,0.2304175483988344,0.0361894017160254
email,hope,8,katz,0.2,-1,kmeans,43,1,0.2486438867702489,0.0432308081293568
email,hope,8,katz,0.2,-1,kmeans,43,2,0.2521479848415566,0.0607479681422023
email,hope,8,katz,0.2,-1,kmeans,43,3,0.246925968644902,0.0461337226598053
email,hope,8,katz,0.22,-1,kmeans,43,4,0.2360039735143096,0.0461383277504161
email,hope,8,katz,0.21,-1,kmeans,43,5,0.2253827827941332,0.0367974552780878
email,hope,8,katz,0.2,-1,kmeans,43,6,0.2365578805209794,0.0369254110212457
email,hope,8,katz,0.22,-1,kmeans,43,7,0.2443653362074703,0.0413093440627411
email,hope,8,katz,0.21,-1,kmeans,43,8,0.2348467374026674,0.0445660869864126
email,hope,8,katz,0.2,-1,kmeans,43,9,0.2337106698971762,0.0399185718397078
email,hope,8,katz,0.22,-1,kmeans,43,10,0.2475466654971026,0.0451090526058159
email,hope,8,katz,0.2,-1,kmeans,43,11,0.2534079137471356,0.0574529788384379
email,hope,8,katz,0.21,-1,kmeans,43,12,0.2409112563261097,0.041051406006249
email,hope,8,katz,0.21,-1,kmeans,43,13,0.2276172728031096,0.0367533900830118
email,hope,8,katz,0.2,-1,kmeans,43,14,0.2488784206075838,0.043841977967474
email,hope,8,katz,0.21,-1,kmeans,43,15,0.254058491282213,0.053405125302008
email,hope,8,katz,0.19,-1,kmeans,43,16,0.2491195268870748,0.0443534719076723
email,hope,8,katz,0.2,-1,kmeans,43,17,0.2398573787441642,0.0435128696707422
email,hope,8,katz,0.21,-1,kmeans,43,18,0.2327961307478465,0.0405251990249049
email,hope,8,katz,0.22,-1,kmeans,43,19,0.2390314409920419,0.0411845925807446
email,hope,8,aa,0.19,-1,kmeans,43,0,0.2526232143727145,0.0470627941269849
email,hope,8,aa,0.2,-1,kmeans,43,1,0.2617749809685944,0.0494293198777585
email,hope,8,aa,0.19,-1,kmeans,43,2,0.2525039678127628,0.0503848205161983
email,hope,8,aa,0.2,-1,kmeans,43,3,0.2559762295029623,0.0511945827757176
email,hope,8,aa,0.2,-1,kmeans,43,4,0.2671619813063028,0.0528287166189288
email,hope,8,aa,0.2,-1,kmeans,43,5,0.2657437518063461,0.0533771268806455
email,hope,8,aa,0.2,-1,kmeans,43,6,0.2626033979253926,0.057435302432534
email,hope,8,aa,0.2,-1,kmeans,43,7,0.2542723573949036,0.0521713325415836
email,hope,8,aa,0.2,-1,kmeans,43,8,0.2609508711402885,0.0462059874828972
email,hope,8,aa,0.21,-1,kmeans,43,9,0.261419268748551,0.0515381071313965
email,hope,8,aa,0.21,-1,kmeans,43,10,0.2532734023083394,0.0467021334805774
email,hope,8,aa,0.2,-1,kmeans,43,11,0.267078125100866,0.0500902680009864
email,hope,8,aa,0.21,-1,kmeans,43,12,0.2650255905046142,0.0512811638417349
email,hope,8,aa,0.2,-1,kmeans,43,13,0.2538056507396721,0.0484578204820338
email,hope,8,aa,0.2,-1,kmeans,43,14,0.2505198806601044,0.0525148576523193
email,hope,8,aa,0.21,-1,kmeans,43,15,0.2554317258634215,0.0478133407548833
email,hope,8,aa,0.2,-1,kmeans,43,16,0.245962598304665,0.0502276243437131
email,hope,8,aa,0.2,-1,kmeans,43,17,0.2546148055743052,0.047249661442723
email,hope,8,aa,0.2,-1,kmeans,43,18,0.2663850733249083,0.0615124717878985
email,hope,8,aa,0.2,-1,kmeans,43,19,0.2790289847379363,0.0664330683540067
email,hope,10,ppr,1.41,-1,kmeans,43,0,0.14095030870237,0.0376897022840036
email,hope,10,ppr,1.36,-1,kmeans,43,1,0.1607241264611247,0.0483059999633185
email,hope,10,ppr,1.33,-1,kmeans,43,2,0.1457443106445791,0.0443747695507361
email,hope,10,ppr,1.38,-1,kmeans,43,3,0.1541830469024122,0.0448226499189618
email,hope,10,ppr,1.43,-1,kmeans,43,4,0.1514743673103716,0.0453299185211832
email,hope,10,ppr,1.38,-1,kmeans,43,5,0.1384410302384902,0.040593843265957
email,hope,10,ppr,1.37,-1,kmeans,43,6,0.1522512196091818,0.0446509234990166
email,hope,10,ppr,1.42,-1,kmeans,43,7,0.1498566833635213,0.0452139732368855
email,hope,10,ppr,1.43,-1,kmeans,43,8,0.1569528035746839,0.050613673513815
email,hope,10,ppr,1.37,-1,kmeans,43,9,0.1423287052264667,0.0388040228069336
email,hope,10,ppr,1.41,-1,kmeans,43,10,0.152574912265307,0.0458352626682234
email,hope,10,ppr,1.37,-1,kmeans,43,11,0.1419349879950517,0.0430714709633595
email,hope,10,ppr,1.33,-1,kmeans,43,12,0.1340547248317327,0.0387914804493342
email,hope,10,ppr,1.4,-1,kmeans,43,13,0.1546038263811503,0.0460738663438024
email,hope,10,ppr,1.38,-1,kmeans,43,14,0.1591582395491586,0.0452785745948757
email,hope,10,ppr,1.35,-1,kmeans,43,15,0.1601070015232188,0.0470239427154889
email,hope,10,ppr,1.32,-1,kmeans,43,16,0.1505073555111121,0.0453146261077858
email,hope,10,ppr,1.38,-1,kmeans,43,17,0.1467791864739886,0.0424986122077018
email,hope,10,ppr,1.4,-1,kmeans,43,18,0.1509109860944992,0.0446659506444181
email,hope,10,ppr,1.39,-1,kmeans,43,19,0.1570830809108493,0.0483715085402539
email,hope,10,katz,1.36,-1,kmeans,43,0,0.2545670411574303,0.0404628018311522
email,hope,10,katz,1.39,-1,kmeans,43,1,0.2661471896440873,0.049120927522547
email,hope,10,katz,1.38,-1,kmeans,43,2,0.2693672238420891,0.0491826496565535
email,hope,10,katz,1.43,-1,kmeans,43,3,0.2681031807095139,0.0374536573717387
email,hope,10,katz,1.38,-1,kmeans,43,4,0.2667893927567252,0.0467989429554032
email,hope,10,katz,1.45,-1,kmeans,43,5,0.2583606956996868,0.0455616400381273
email,hope,10,katz,1.38,-1,kmeans,43,6,0.2592542133388646,0.0434512858577097
email,hope,10,katz,1.43,-1,kmeans,43,7,0.2668105629521327,0.0525923840944071
email,hope,10,katz,1.39,-1,kmeans,43,8,0.2720058180925062,0.0491145702787148
email,hope,10,katz,1.41,-1,kmeans,43,9,0.2647796764966691,0.046613218414256
email,hope,10,katz,1.38,-1,kmeans,43,10,0.2593770003019097,0.0492478032204175
email,hope,10,katz,1.45,-1,kmeans,43,11,0.2602645814393007,0.0502637808149755
email,hope,10,katz,1.39,-1,kmeans,43,12,0.2696803271599374,0.0492020845180381
email,hope,10,katz,1.39,-1,kmeans,43,13,0.2661966919179816,0.0479520555018403
email,hope,10,katz,1.37,-1,kmeans,43,14,0.2643020281265535,0.0460897436109303
email,hope,10,katz,1.37,-1,kmeans,43,15,0.2747494019675661,0.0516844593720829
email,hope,10,katz,1.35,-1,kmeans,43,16,0.2710066820021934,0.0464932009474968
email,hope,10,katz,1.39,-1,kmeans,43,17,0.2563221930003761,0.045430664451484
email,hope,10,katz,1.38,-1,kmeans,43,18,0.2649328914869167,0.0468520199184592
email,hope,10,katz,1.36,-1,kmeans,43,19,0.2622236158536828,0.0480407171857942
email,hope,10,aa,1.38,-1,kmeans,43,0,0.2686266121702648,0.04386168579848
email,hope,10,aa,1.37,-1,kmeans,43,1,0.2605244673895809,0.0469824791968186
email,hope,10,aa,1.39,-1,kmeans,43,2,0.2717321100503766,0.0487299965226288
email,hope,10,aa,1.39,-1,kmeans,43,3,0.2762298540970966,0.0517693271864312
email,hope,10,aa,1.44,-1,kmeans,43,4,0.2651359394190753,0.0502445188110576
email,hope,10,aa,1.42,-1,kmeans,43,5,0.2717521503975718,0.0496206912577645
email,hope,10,aa,1.4,-1,kmeans,43,6,0.2683136447422818,0.0486581887309286
email,hope,10,aa,1.39,-1,kmeans,43,7,0.2681002500646572,0.0495692126106495
email,hope,10,aa,1.37,-1,kmeans,43,8,0.2669632638488958,0.0472455678884655
email,hope,10,aa,1.41,-1,kmeans,43,9,0.2731387656845405,0.0481490510481758
email,hope,10,aa,1.37,-1,kmeans,43,10,0.2767901082074027,0.0578016765993152
email,hope,10,aa,1.42,-1,kmeans,43,11,0.2711124394192984,0.0456719066567789
email,hope,10,aa,1.38,-1,kmeans,43,12,0.2777671696915451,0.0507350253900456
email,hope,10,aa,1.47,-1,kmeans,43,13,0.2716134389942515,0.0445198020415077
email,hope,10,aa,1.38,-1,kmeans,43,14,0.2750037930036806,0.0585500363765048
email,hope,10,aa,1.43,-1,kmeans,43,15,0.2728053829159533,0.0514340644689939
email,hope,10,aa,1.4,-1,kmeans,43,16,0.2636000856280742,0.0447048695234171
email,hope,10,aa,1.41,-1,kmeans,43,17,0.2720901469802831,0.0490542595992816
email,hope,10,aa,1.39,-1,kmeans,43,18,0.2638248264535487,0.0464870080832669
email,hope,10,aa,1.35,-1,kmeans,43,19,0.2720632949661113,0.0499903814186045
email,hope,12,ppr,1.39,-1,kmeans,43,0,0.1491857104775979,0.0470878427520622
email,hope,12,ppr,1.43,-1,kmeans,43,1,0.1506935546178846,0.0439465602646946
email,hope,12,ppr,1.42,-1,kmeans,43,2,0.1301918548465477,0.0382041181727477
email,hope,12,ppr,1.4,-1,kmeans,43,3,0.1567281895038861,0.0455230551503329
email,hope,12,ppr,1.36,-1,kmeans,43,4,0.1608985419508792,0.0479205017438346
email,hope,12,ppr,1.43,-1,kmeans,43,5,0.1563759120787634,0.0466366145709318
email,hope,12,ppr,1.4,-1,kmeans,43,6,0.1487484819543638,0.0424082855596757
email,hope,12,ppr,1.47,-1,kmeans,43,7,0.1416445536498648,0.0382356473137718
email,hope,12,ppr,1.44,-1,kmeans,43,8,0.1531545891751556,0.0455170210765079
email,hope,12,ppr,1.36,-1,kmeans,43,9,0.1492813984474523,0.0467150273536422
email,hope,12,ppr,1.42,-1,kmeans,43,10,0.1328806353066951,0.0406300734921898
email,hope,12,ppr,1.35,-1,kmeans,43,11,0.1559175285145602,0.0466591251076965
email,hope,12,ppr,1.36,-1,kmeans,43,12,0.1357261403381192,0.0386131525132158
email,hope,12,ppr,1.38,-1,kmeans,43,13,0.1511279130930568,0.0470488058864653
email,hope,12,ppr,1.35,-1,kmeans,43,14,0.1446755108936278,0.0449870832387142
email,hope,12,ppr,1.34,-1,kmeans,43,15,0.1491031676978352,0.0473296110357138
email,hope,12,ppr,1.39,-1,kmeans,43,16,0.1397179261071109,0.03943371857167
email,hope,12,ppr,1.42,-1,kmeans,43,17,0.1585588593005258,0.0440523917139855
email,hope,12,ppr,1.37,-1,kmeans,43,18,0.1547928818113252,0.0497765533439367
email,hope,12,ppr,1.36,-1,kmeans,43,19,0.1289601538188001,0.0393668639690654
email,hope,12,katz,1.39,-1,kmeans,43,0,0.2804724806990255,0.0415636443370374
email,hope,12,katz,1.39,-1,kmeans,43,1,0.2915922862528914,0.0515516192828076
email,hope,12,katz,1.41,-1,kmeans,43,2,0.2798453277465457,0.0508357935985801
email,hope,12,katz,1.44,-1,kmeans,43,3,0.2804792669776121,0.0442707956158414
email,hope,12,katz,1.46,-1,kmeans,43,4,0.2886234751992395,0.0533487921637499
email,hope,12,katz,1.37,-1,kmeans,43,5,0.2789728948898853,0.0564096676147466
email,hope,12,katz,1.39,-1,kmeans,43,6,0.2769290137198126,0.0460507761390325
email,hope,12,katz,1.37,-1,kmeans,43,7,0.2845441488002032,0.0523539478500522
email,hope,12,katz,1.38,-1,kmeans,43,8,0.2771857085752628,0.0452982483171388
email,hope,12,katz,1.48,-1,kmeans,43,9,0.2746121912078497,0.0466199030840359
email,hope,12,katz,1.4,-1,kmeans,43,10,0.2841698015484256,0.045508662883409
email,hope,12,katz,1.42,-1,kmeans,43,11,0.2915931877491525,0.0542877339752968
email,hope,12,katz,1.42,-1,kmeans,43,12,0.2733910197020252,0.0469261223441221
email,hope,12,katz,1.38,-1,kmeans,43,13,0.2841841190319276,0.0509380863285781
email,hope,12,katz,1.45,-1,kmeans,43,14,0.2810370222273979,0.0475919404055841
email,hope,12,katz,1.36,-1,kmeans,43,15,0.2885762887849196,0.0530080900550646
email,hope,12,katz,1.38,-1,kmeans,43,16,0.2868544155086353,0.0501518668567158
email,hope,12,katz,1.33,-1,kmeans,43,17,0.2783225015270949,0.0475730508212413
